"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-96 0.903289966237753 2 16 "GO:0060322" "head development" 0.962813120082322
-243 0.700206558424736 3 25 "GO:0060324" "face development" 0.878832625738642
605 0.225843951058472 3 40 "GO:0060325" "face morphogenesis" 0.554979005532812
555 0.00787111092561774 3 233 "GO:0060326" "cell chemotaxis" 0.0935201581626231
448 0.452310352696118 2 28 "GO:0060333" "type II interferon-mediated signaling pathway" 0.744165141302321
1799 0.0187048159810241 2 17 "GO:0060334;GO:0060330" "regulation of type II interferon-mediated signaling pathway" 0.155468192787057
284 0.529351863312516 2 49 "GO:0060337" "type I interferon-mediated signaling pathway" 0.794812649220222
1174 0.0218564463676016 2 38 "GO:0060338" "regulation of type I interferon-mediated signaling pathway" 0.164834523557415
805 0.242500938679087 4 21 "GO:0060339" "negative regulation of type I interferon-mediated signaling pathway" 0.574217819237024
587 0.537265135054543 3 11 "GO:0060340" "positive regulation of type I interferon-mediated signaling pathway" 0.799481043447851
535 5.99257695459076e-07 2 945 "GO:0060341;GO:0032880" "regulation of cellular localization" 0.000102317702817272
383 0.543484301916408 3 25 "GO:0060343" "trabecula formation" 0.802845235059332
1480 0.137710727045749 2 10 "GO:0060346" "bone trabecula formation" 0.435976425747849
-349 0.668481447597412 2 15 "GO:0060347" "heart trabecula formation" 0.864666410522149
-601 0.144105510301804 4 59 "GO:0060348" "bone development" 0.447349484719189
85 0.869251569463886 2 37 "GO:0060349" "bone morphogenesis" 0.949360278424192
439 0.523185006923017 2 21 "GO:0060351" "cartilage development involved in endochondral bone morphogenesis" 0.791118440557726
388 0.657541546662216 2 13 "GO:0060363" "cranial suture morphogenesis" 0.860666249322208
1410 0.0943351395375694 4 14 "GO:0060368" "regulation of Fc receptor mediated stimulatory signaling pathway" 0.36150041003175
420 0.673607922590863 3 10 "GO:0060369" "positive regulation of Fc receptor mediated stimulatory signaling pathway" 0.866613522425956
467 0.553710239326849 2 16 "GO:0060379;GO:0010002" "cardioblast differentiation" 0.809066308493431
-234 0.797284765123034 2 12 "GO:0060382;GO:1904507" "regulation of DNA strand elongation" 0.925370126988936
1210 0.103505658871254 2 18 "GO:0060384" "innervation" 0.378699275711493
-233 0.747962562590827 -1 19 "GO:0060389" "obsolete pathway-restricted SMAD protein phosphorylation" 0.902122783640312
-96 0.838672190473288 2 45 "GO:0060391;GO:0060390" "regulation of SMAD protein signal transduction" 0.940014295667848
667 0.463664374288107 -1 12 "GO:0060394" "obsolete negative regulation of pathway-restricted SMAD protein phosphorylation" 0.753001359750803
666 0.0628101792539841 2 78 "GO:0060395" "SMAD protein signal transduction" 0.293557934985127
1506 0.00327372259037506 2 38 "GO:0060396" "growth hormone receptor signaling pathway" 0.052584882026582
1321 0.0402451569546143 2 24 "GO:0060397" "growth hormone receptor signaling pathway via JAK-STAT" 0.230897427646439
-237 0.712463815637302 3 24 "GO:0060402" "calcium ion transport into cytosol" 0.885537392851972
203 0.571292644863222 3 78 "GO:0060411" "cardiac septum morphogenesis" 0.81968848204776
658 0.261648430224128 2 29 "GO:0060412" "ventricular septum morphogenesis" 0.596892259612465
952 0.242299917986482 4 15 "GO:0060413" "atrial septum morphogenesis" 0.574217819237024
61 0.862338671620252 3 80 "GO:0060415" "muscle tissue morphogenesis" 0.947228495316204
1246 0.139377495195251 2 14 "GO:0060416" "response to growth hormone" 0.438587203310653
-1003 0.251590670415008 4 13 "GO:0060425" "lung morphogenesis" 0.586070232750473
22 0.918913971622736 4 208 "GO:0060429" "epithelium development" 0.968494149332605
-485 0.609897736267469 4 11 "GO:0060440" "trachea formation" 0.837542020909453
226 0.749031420536212 2 20 "GO:0060441" "epithelial tube branching involved in lung morphogenesis" 0.902325460569335
-1305 0.0880538338163476 3 17 "GO:0060442" "branching involved in prostate gland morphogenesis" 0.349174010181228
745 0.188720350746794 2 31 "GO:0060444" "branching involved in mammary gland duct morphogenesis" 0.503541144798586
-243 0.743716586613501 2 18 "GO:0060445" "branching involved in salivary gland morphogenesis" 0.900399170759495
-1387 0.14449720977752 2 11 "GO:0060449" "bud elongation involved in lung branching" 0.447368795886076
1094 0.272355640811746 3 10 "GO:0060452" "positive regulation of cardiac muscle contraction" 0.605672698573154
-367 0.641855380933711 2 16 "GO:0060453" "regulation of gastric acid secretion" 0.85149735427465
-970 0.30765652215608 4 11 "GO:0060455" "negative regulation of gastric acid secretion" 0.640314477263896
1239 0.214007034657671 4 10 "GO:0060456" "positive regulation of digestive system process" 0.540587632751706
3 0.996619953827671 4 17 "GO:0060457" "negative regulation of digestive system process" 0.999438326548959
428 0.638579908239335 3 12 "GO:0060463" "lung lobe morphogenesis" 0.849943857264213
-168 0.842225383525592 2 14 "GO:0060484" "lung-associated mesenchyme development" 0.940991059717699
-422 0.312779231112047 2 57 "GO:0060485" "mesenchyme development" 0.641537569021553
301 0.595007164147925 5 31 "GO:0060487;GO:0060479" "lung epithelial cell differentiation" 0.827843343796973
-1335 0.10116675043044 3 15 "GO:0060501" "positive regulation of epithelial cell proliferation involved in lung morphogenesis" 0.374668199141079
462 0.55802402771391 2 16 "GO:0060509" "type I pneumocyte differentiation" 0.812023600934699
-917 0.276597398148742 2 14 "GO:0060523;GO:0060737;GO:0060527" "prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis" 0.608641428185565
340 0.17742593851886 2 159 "GO:0060537" "muscle tissue development" 0.489780584773619
500 0.583028310036574 5 12 "GO:0060538" "skeletal muscle organ development" 0.824079590808588
475 0.353687784110501 2 38 "GO:0060544;GO:0062098" "regulation of programmed necrotic cell death" 0.675991192511535
646 0.336508936652841 3 22 "GO:0060546;GO:0062099" "negative regulation of programmed necrotic cell death" 0.664370962727879
113 0.771829582328517 -1 66 "GO:0060548" "obsolete negative regulation of cell death" 0.911173975553
1728 0.0482290285474294 2 13 "GO:0060556;GO:0030656" "regulation of vitamin metabolic process" 0.256426506894932
1825 0.02496584156779 4 15 "GO:0060558" "regulation of calcidiol 1-monooxygenase activity" 0.176793440288037
264 0.646324836648842 2 30 "GO:0060561" "apoptotic process involved in morphogenesis" 0.853221780911105
477 0.138089877641628 2 97 "GO:0060562" "epithelial tube morphogenesis" 0.436322368696302
12 0.979329780882238 3 44 "GO:0060563" "neuroepithelial cell differentiation" 0.99377290113738
-522 0.566409850962152 2 12 "GO:0060571" "morphogenesis of an epithelial fold" 0.816468998052364
179 0.844033257802855 3 12 "GO:0060575" "intestinal epithelial cell differentiation" 0.941401933296644
-950 0.340545958832176 6 10 "GO:0060576" "intestinal epithelial cell development" 0.667765576442506
-712 0.398425785051263 2 14 "GO:0060601" "lateral sprouting from an epithelium" 0.707255629220763
-758 0.270758797421004 4 21 "GO:0060602;GO:0003401" "axis elongation" 0.604480525231227
1278 0.0165753123555937 5 35 "GO:0060612" "adipose tissue development" 0.146383505669132
362 0.00990275191746738 2 530 "GO:0060627" "regulation of vesicle-mediated transport" 0.109624479581972
598 0.324899540607168 2 27 "GO:0060632" "regulation of microtubule-based movement" 0.653199686959897
263 0.782123867521219 2 11 "GO:0060638" "mesenchymal-epithelial cell signaling" 0.916993460855009
1182 0.0787627083211805 2 22 "GO:0060644" "mammary gland epithelial cell differentiation" 0.330891859559072
408 0.682205432077356 3 10 "GO:0060662;GO:0060605" "salivary gland cavitation" 0.871476253450815
252 0.800235617512816 3 10 "GO:0060664" "epithelial cell proliferation involved in salivary gland morphogenesis" 0.926506982628582
45 0.954891424826449 3 16 "GO:0060670" "branching involved in labyrinthine layer morphogenesis" 0.983597605543714
235 0.693452865264164 4 28 "GO:0060674" "placenta blood vessel development" 0.875863360616951
264 0.433907859347526 2 88 "GO:0060688;GO:1905330" "regulation of morphogenesis of an epithelium" 0.730308591307811
863 0.386465059190783 2 10 "GO:0060693" "regulation of branching involved in salivary gland morphogenesis" 0.7010252687217
-707 0.457060963093066 3 11 "GO:0060700" "regulation of ribonuclease activity" 0.74771834808393
1375 0.0573875849366478 3 19 "GO:0060706" "cell differentiation involved in embryonic placenta development" 0.282344468044767
951 0.227888904342428 2 16 "GO:0060716" "labyrinthine layer blood vessel development" 0.556828932480925
-45 0.939953726747526 3 28 "GO:0060736" "prostate gland growth" 0.976446698780785
-529 0.358462544689708 3 30 "GO:0060740" "prostate gland epithelium morphogenesis" 0.67892864873441
-442 0.613652871670028 2 13 "GO:0060742" "epithelial cell differentiation involved in prostate gland development" 0.839786491004444
562 0.346358889954519 2 28 "GO:0060749" "mammary gland alveolus development" 0.671379274996561
626 0.51027905162392 2 11 "GO:0060753" "regulation of mast cell chemotaxis" 0.783280951499088
92 0.871727628007716 2 31 "GO:0060765" "regulation of androgen receptor signaling pathway" 0.949713228107405
516 0.526330364569186 2 15 "GO:0060766" "negative regulation of androgen receptor signaling pathway" 0.792676569965354
1630 0.0733698396560955 2 12 "GO:0060768;GO:0060767" "regulation of epithelial cell proliferation involved in prostate gland development" 0.320542848817033
172 0.359234679866944 2 290 "GO:0060828;GO:0030111" "regulation of Wnt signaling pathway" 0.680098888341377
-447 0.409044245839225 4 34 "GO:0060840" "artery development" 0.714548682576289
49 0.94091544806965 3 23 "GO:0060907" "positive regulation of macrophage cytokine production" 0.976446698780785
-1439 0.148961650220542 4 10 "GO:0060916" "mesenchymal cell proliferation involved in lung development" 0.453932478234605
365 0.399817006151227 3 53 "GO:0060964;GO:1900368;GO:0060147;GO:0060966" "regulation of gene silencing by regulatory ncRNA" 0.708595327868267
-30 0.967726460652299 2 18 "GO:0060973" "cell migration involved in heart development" 0.987869571215035
-349 0.629812645979115 2 19 "GO:0060976" "coronary vasculature development" 0.846554438393161
-933 0.236797304658545 2 16 "GO:0060977" "coronary vasculature morphogenesis" 0.568264224089481
195 0.837237793948601 3 11 "GO:0060982" "coronary artery morphogenesis" 0.939543560039568
1132 0.213808702898894 2 12 "GO:0060986" "endocrine hormone secretion" 0.540382741427577
757 0.295650335031561 3 19 "GO:0060996" "dendritic spine development" 0.628086656449537
59 0.921578285716022 7 28 "GO:0060997" "dendritic spine morphogenesis" 0.970636485526813
539 0.179145136882383 2 62 "GO:0060998" "regulation of dendritic spine development" 0.491582786326063
11 0.982214253942585 3 40 "GO:0060999" "positive regulation of dendritic spine development" 0.994493696068311
1475 0.0801154873003719 2 14 "GO:0061000" "negative regulation of dendritic spine development" 0.333633601133437
317 0.461312774201416 2 54 "GO:0061001" "regulation of dendritic spine morphogenesis" 0.751421070355362
-158 0.810450782368003 4 23 "GO:0061003" "positive regulation of dendritic spine morphogenesis" 0.926861351207267
423 0.374292370291723 4 44 "GO:0061005" "cell differentiation involved in kidney development" 0.691855584220065
673 0.177704123466347 3 40 "GO:0061014" "positive regulation of mRNA catabolic process" 0.490241611793699
93 0.502364259914487 2 540 "GO:0061024" "membrane organization" 0.777176724318065
-38 0.898045019529761 5 113 "GO:0061025" "membrane fusion" 0.962116555898721
-89 0.901650904482517 3 19 "GO:0061029" "eyelid development in camera-type eye" 0.962441710475568
329 0.348746144561559 3 81 "GO:0061035;GO:0032330" "regulation of cartilage development" 0.672686078003677
753 0.126567971166674 4 41 "GO:0061036" "positive regulation of cartilage development" 0.418264048084851
547 0.0186662317258061 5 187 "GO:0061041;GO:1903034" "regulation of response to wounding" 0.155468192787057
1167 0.181979361683668 3 13 "GO:0061042" "vascular wound healing" 0.495813451454003
876 0.33611402457277 5 12 "GO:0061043" "regulation of vascular wound healing" 0.664370962727879
682 0.0297049557618819 2 102 "GO:0061045;GO:1903035" "negative regulation of response to wounding" 0.195349281115942
-1067 0.205620738438309 2 14 "GO:0061049" "cell growth involved in cardiac muscle cell development" 0.527496719087704
1104 0.127252023970742 3 19 "GO:0061050" "regulation of cell growth involved in cardiac muscle cell development" 0.418872099982775
697 0.463516039673222 2 11 "GO:0061052" "negative regulation of cell growth involved in cardiac muscle cell development" 0.753001359750803
-790 0.229669838251407 2 23 "GO:0061053" "somite development" 0.559312178731636
264 0.484457976254571 2 70 "GO:0061077" "chaperone-mediated protein folding" 0.766473416666195
412 0.433284323299839 2 36 "GO:0061081" "positive regulation of myeloid leukocyte cytokine production involved in immune response" 0.729882594517437
455 0.121521886012567 2 116 "GO:0061097" "regulation of protein tyrosine kinase activity" 0.409229104573848
587 0.110522539292999 2 74 "GO:0061098" "positive regulation of protein tyrosine kinase activity" 0.391673206516934
-29 0.958669044005561 3 31 "GO:0061099" "negative regulation of protein tyrosine kinase activity" 0.984705575114022
-149 0.817456669867561 5 24 "GO:0061101" "neuroendocrine cell differentiation" 0.929911441226866
643 0.0035607080950018 2 208 "GO:0061136;GO:1903050" "regulation of proteolysis involved in protein catabolic process" 0.0558328718297901
503 0.537089823653672 2 15 "GO:0061140" "lung secretory cell differentiation" 0.799481043447851
-963 0.253220424893658 2 14 "GO:0061154;GO:0003159" "endothelial tube morphogenesis" 0.588676832455756
1046 0.294148944179621 5 10 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 0.626340246036052
59 0.897576347801506 2 47 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 0.962116555898721
-542 0.505565986504036 2 15 "GO:0061298" "retina vasculature development in camera-type eye" 0.780267558682158
944 0.320866732701917 -1 11 "GO:0061312" "obsolete BMP signaling pathway involved in heart development" 0.650767988453954
-742 0.221573139825135 2 27 "GO:0061326" "renal tubule development" 0.549758974485399
446 0.560160599435125 5 17 "GO:0061333" "renal tubule morphogenesis" 0.813146757790685
24 0.943858936079294 3 85 "GO:0061351" "neural precursor cell proliferation" 0.978361475818355
-653 0.512649878756901 2 10 "GO:0061365" "positive regulation of triglyceride lipase activity" 0.78411774605879
199 0.73823814452739 2 28 "GO:0061384;GO:0061383" "trabecula morphogenesis" 0.898911211376458
1345 0.124086020098262 2 13 "GO:0061418" "regulation of transcription from RNA polymerase II promoter in response to hypoxia" 0.413608960752675
152 0.805907883726189 3 26 "GO:0061436;GO:0098773" "skin epidermis development" 0.926861351207267
718 0.115254200508084 2 48 "GO:0061448" "connective tissue development" 0.40066056091611
1670 0.0210225111895554 2 19 "GO:0061469" "regulation of type B pancreatic cell proliferation" 0.163478278277829
222 0.765671859937394 4 18 "GO:0061484" "hematopoietic stem cell homeostasis" 0.909575728604581
523 0.300749305596395 3 39 "GO:0061512" "protein localization to cilium" 0.634118504239523
-20 0.957242780777497 2 71 "GO:0061515" "myeloid cell development" 0.984311066610525
936 0.15461002278405 4 23 "GO:0061548" "ganglion development" 0.460879741440093
704 0.439159852237003 2 12 "GO:0061549" "sympathetic ganglion development" 0.736459704925965
703 0.0929409153963833 2 57 "GO:0061564" "axon development" 0.359143017583677
-212 0.775115795653298 7 18 "GO:0061621;GO:0006735;GO:0061620;GO:0061718;GO:0061615" "glycolytic process through fructose-6-phosphate" 0.913182677731077
876 0.335745786868948 2 12 "GO:0061626" "pharyngeal arch artery morphogenesis" 0.664198104219702
1015 0.308658113634838 2 10 "GO:0061635" "regulation of protein complex stability" 0.64104774736653
-183 0.642786435988934 3 64 "GO:0061640;GO:0000910" "cytoskeleton-dependent cytokinesis" 0.851996972371761
1942 0.0170751682680803 2 15 "GO:0061744" "motor behavior" 0.14852174663368
787 0.38719379195682 3 12 "GO:0061795" "Golgi lumen acidification" 0.7010252687217
1020 0.226267848319431 2 14 "GO:0061820;GO:0090657" "telomeric loop disassembly" 0.555428530752171
-91 0.822702973108826 2 60 "GO:0061844" "antimicrobial humoral immune response mediated by antimicrobial peptide" 0.931967079415362
-231 0.661098565232476 2 36 "GO:0061912" "selective autophagy" 0.861408814505855
-163 0.735577491601567 4 43 "GO:0061951" "establishment of protein localization to plasma membrane" 0.897093184201911
-227 0.598110117845936 3 54 "GO:0061982" "meiosis I cell cycle process" 0.828456859665337
442 0.511086573125652 4 22 "GO:0062009" "secondary palate development" 0.783280951499088
938 1.31948866538715e-07 2 324 "GO:0062012" "regulation of small molecule metabolic process" 2.64471423801511e-05
1027 4.55417997323692e-05 4 159 "GO:0062013" "positive regulation of small molecule metabolic process" 0.0025294903224846
1245 0.000241182670767676 4 87 "GO:0062014" "negative regulation of small molecule metabolic process" 0.008297403822679
999 0.272293623850909 5 12 "GO:0062042;GO:0062043" "positive regulation of cardiac epithelial to mesenchymal transition" 0.605672698573154
-1082 0.234586932260617 2 12 "GO:0062125;GO:0070129" "regulation of mitochondrial gene expression" 0.564884299244658
1566 0.0049920570281402 4 32 "GO:0062149" "detection of stimulus involved in sensory perception of pain" 0.0691092579571361
260 0.440118543833196 2 88 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.736459704925965
-181 0.733881233231591 4 35 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 0.896209929853678
56 0.595987721457206 5 983 "GO:0065003" "protein-containing complex assembly" 0.828019584454038
-262 0.335162867092015 6 136 "GO:0065004" "protein-DNA complex assembly" 0.664162306758683
358 0.447198793195606 3 45 "GO:0070050" "neuron cellular homeostasis" 0.739981046511606
-344 0.469952196210355 2 44 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 0.75802495652632
-145 0.801496945360395 7 30 "GO:0070076;GO:0016577;GO:0006482;GO:0008214" "histone demethylation" 0.926506982628582
468 0.151992393365293 2 94 "GO:0070098" "chemokine-mediated signaling pathway" 0.457964008767321
1372 0.168745398789974 2 10 "GO:0070099" "regulation of chemokine-mediated signaling pathway" 0.478892499010185
309 0.645560453949858 2 22 "GO:0070102" "interleukin-6-mediated signaling pathway" 0.852976122874418
61 0.932526031438114 2 19 "GO:0070106" "interleukin-27-mediated signaling pathway" 0.975847564500827
-481 0.55508134545691 6 15 "GO:0070141" "response to UV-A" 0.809842132729226
1513 0.0632311865289321 4 15 "GO:0070166;GO:0034505" "tooth mineralization" 0.294143057415113
1018 0.0878062755305247 3 28 "GO:0070168" "negative regulation of biomineral tissue development" 0.348744764418304
-599 0.510809540952097 5 12 "GO:0070172;GO:0070170" "regulation of tooth mineralization" 0.783280951499088
259 0.776135157798437 2 12 "GO:0070189;GO:0097052" "kynurenine metabolic process" 0.913437131884146
785 0.0990086650875058 2 44 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.370478852316073
1108 0.2439862798491 6 11 "GO:0070193" "synaptonemal complex organization" 0.577057388995641
655 0.309089993228739 5 24 "GO:0070198" "protein localization to chromosome, telomeric region" 0.64104774736653
-182 0.848246517237301 2 11 "GO:0070199" "establishment of protein localization to chromosome" 0.941671086845264
1173 0.114700559202955 3 18 "GO:0070203;GO:0070202;GO:1904814" "regulation of establishment of protein localization to chromosome" 0.40027977132901
27 0.97254577644878 3 16 "GO:0070206" "protein trimerization" 0.989642954610766
-152 0.872989487476384 4 11 "GO:0070207" "protein homotrimerization" 0.949771771169894
1124 0.217034049899375 2 12 "GO:0070212;GO:0070213" "protein auto-ADP-ribosylation" 0.544588169207517
508 0.158621167005047 2 77 "GO:0070228" "regulation of lymphocyte apoptotic process" 0.465649544893471
693 0.120562710356548 2 50 "GO:0070229" "negative regulation of lymphocyte apoptotic process" 0.408525843539538
396 0.556258306844707 2 22 "GO:0070230" "positive regulation of lymphocyte apoptotic process" 0.810477495118236
143 0.744358381616954 2 52 "GO:0070231;GO:0070227" "lymphocyte apoptotic process" 0.900399170759495
760 0.0856510103867561 3 51 "GO:0070232" "regulation of T cell apoptotic process" 0.344547258187562
823 0.112858622136105 2 37 "GO:0070233" "negative regulation of T cell apoptotic process" 0.396251521742151
654 0.406728185360243 3 16 "GO:0070234" "positive regulation of T cell apoptotic process" 0.712443200845481
-459 0.515584229791793 3 20 "GO:0070242" "thymocyte apoptotic process" 0.7858793708238
1090 0.132008234158641 8 19 "GO:0070243" "regulation of thymocyte apoptotic process" 0.427119638974926
1390 0.112077626484228 6 13 "GO:0070244" "negative regulation of thymocyte apoptotic process" 0.395323690262574
-183 0.731293386573923 3 35 "GO:0070252" "actin-mediated cell contraction" 0.894471348396334
884 0.352531276002554 2 11 "GO:0070254" "mucus secretion" 0.675946174918004
-481 0.56839881724777 5 14 "GO:0070262" "peptidyl-serine dephosphorylation" 0.817827262020044
809 0.276594538617191 2 18 "GO:0070269" "pyroptosis" 0.608641428185565
-1226 0.0363428962240258 4 29 "GO:0070293" "renal absorption" 0.218375068340384
347 0.691505645569722 2 13 "GO:0070296" "sarcoplasmic reticulum calcium ion transport" 0.875329578247657
1569 2.24011784917856e-05 2 73 "GO:0070301" "cellular response to hydrogen peroxide" 0.0015413348186139
-59 0.927226550445238 5 24 "GO:0070306" "lens fiber cell differentiation" 0.973250090517429
60 0.947858922715895 2 12 "GO:0070314" "G1 to G0 transition" 0.979517963174238
340 0.484816305477563 4 42 "GO:0070316" "regulation of G0 to G1 transition" 0.766473416666195
342 0.595292990170708 3 24 "GO:0070328;GO:0055090" "triglyceride homeostasis" 0.827843343796973
1831 0.0443207287303131 2 12 "GO:0070345;GO:0070344" "regulation of fat cell proliferation" 0.244986282310244
892 0.194802360504557 2 21 "GO:0070365" "hepatocyte differentiation" 0.513339217159342
1057 0.00515792843044651 6 70 "GO:0070371" "ERK1 and ERK2 cascade" 0.0705166393547618
598 0.000626559502466912 3 335 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.0163188661376975
321 0.376569621141546 6 76 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.694790642254641
509 0.0119685241437643 7 248 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 0.119908128639109
234 0.797214009113083 5 12 "GO:0070423;GO:0035872" "nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 0.925370126988936
836 0.358347205476427 3 12 "GO:0070445" "regulation of oligodendrocyte progenitor proliferation" 0.67892864873441
195 0.845302882000343 7 10 "GO:0070472" "regulation of uterine smooth muscle contraction" 0.941494633008355
1431 0.0541580533802801 5 18 "GO:0070486" "leukocyte aggregation" 0.273175431542578
2376 0.0171631218722497 6 10 "GO:0070487" "monocyte aggregation" 0.149005634333467
891 0.290502656932532 5 14 "GO:0070493" "thrombin-activated receptor signaling pathway" 0.621702171412602
1621 0.0215490826415076 6 20 "GO:0070498" "interleukin-1-mediated signaling pathway" 0.163966711342909
275 0.697155697052425 2 20 "GO:0070509" "calcium ion import" 0.87791317221391
213 0.564761360750445 2 73 "GO:0070527;GO:0034109" "homotypic cell-cell adhesion" 0.815393007535093
386 0.646732395267987 3 14 "GO:0070528" "protein kinase C signaling" 0.853301757923703
102 0.846739443519016 2 36 "GO:0070534" "protein K63-linked ubiquitination" 0.941671086845264
699 0.258776717493728 2 26 "GO:0070536" "protein K63-linked deubiquitination" 0.594391840909527
1143 0.00410805477689639 2 63 "GO:0070542" "response to fatty acid" 0.0608943167893645
1009 0.000434105016995773 2 122 "GO:0070555" "response to interleukin-1" 0.0128283597971187
-1547 0.089257656068998 3 12 "GO:0070562" "regulation of vitamin D receptor signaling pathway" 0.351831878887583
401 0.439995883097369 2 37 "GO:0070570;GO:0048679" "regulation of neuron projection regeneration" 0.736459704925965
212 0.801104574116715 3 14 "GO:0070572;GO:0048680" "positive regulation of neuron projection regeneration" 0.926506982628582
583 0.420235032777801 3 19 "GO:0070584" "mitochondrion morphogenesis" 0.722597352146834
211 0.616966832515511 2 56 "GO:0070585;GO:0072655" "protein localization to mitochondrion" 0.842236465065374
-70 0.774606057626743 4 167 "GO:0070588" "calcium ion transmembrane transport" 0.913182677731077
-5 0.995794636167471 3 10 "GO:0070593" "dendrite self-avoidance" 0.999281303133476
371 0.359818045263475 2 61 "GO:0070613;GO:1903317" "regulation of protein maturation" 0.680098888341377
-353 0.48470233428349 2 39 "GO:0070633" "transepithelial transport" 0.766473416666195
103 0.751420034765164 2 94 "GO:0070646;GO:0016579" "protein modification by small protein removal" 0.903059796095726
96 0.496157459122262 2 530 "GO:0070647;GO:0016567;GO:0032446" "protein modification by small protein conjugation or removal" 0.772374214711587
903 0.342266041331632 2 11 "GO:0070662" "mast cell proliferation" 0.669146077412563
567 0.00195572851628201 4 305 "GO:0070663;GO:0050670;GO:0032944" "regulation of leukocyte proliferation" 0.0354957025986617
875 0.000135874438612523 2 192 "GO:0070665;GO:0050671;GO:0032946" "positive regulation of leukocyte proliferation" 0.00559268894646188
922 0.227925422037203 2 17 "GO:0070666" "regulation of mast cell proliferation" 0.556828932480925
1328 0.182803192780799 2 10 "GO:0070667" "negative regulation of mast cell proliferation" 0.496595591466991
60 0.909256567164557 2 36 "GO:0070723;GO:0036314" "response to sterol" 0.964267949074904
286 0.725220361566304 2 15 "GO:0070778;GO:0015810" "aspartate transmembrane transport" 0.890350430578072
-441 0.613900319888281 -1 13 "GO:0070816" "obsolete phosphorylation of RNA polymerase II C-terminal domain" 0.839786491004444
-20 0.962228038464966 3 55 "GO:0070830;GO:0120192;GO:0120193" "tight junction organization" 0.986406772809316
523 0.599926232777546 3 10 "GO:0070831" "basement membrane assembly" 0.830029991928117
452 0.00294999707076115 2 448 "GO:0070848;GO:0071363" "response to growth factor" 0.0489190161734133
1076 0.0064655949268945 2 64 "GO:0070849;GO:0071364" "response to epidermal growth factor" 0.0841988491892193
1902 0.0194840916166968 2 15 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.15785880905619
34 0.935412148705756 2 57 "GO:0070884;GO:0106056" "regulation of calcineurin-mediated signaling" 0.976446698780785
475 0.451531379355614 8 25 "GO:0070885;GO:0106057;GO:0050849" "negative regulation of calcium-mediated signaling" 0.743414163867636
-482 0.388022075271689 4 32 "GO:0070886;GO:0106058" "positive regulation of calcineurin-NFAT signaling cascade" 0.701565933445099
772 0.396366633482814 3 12 "GO:0070914" "UV-damage excision repair" 0.705389128706029
352 0.450117055589358 2 46 "GO:0070918" "regulatory ncRNA processing" 0.741615306028213
-22 0.89152726952622 2 387 "GO:0070925" "organelle assembly" 0.958251506765184
-208 0.827006528640055 4 11 "GO:0070932" "histone H3 deacetylation" 0.934785149141651
1374 0.103061586830824 7 14 "GO:0070934;GO:1900152" "negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.378699275711493
-360 0.600851964347873 2 21 "GO:0070935" "3'-UTR-mediated mRNA stabilization" 0.830562985200508
611 0.140921172008855 2 58 "GO:0070936" "protein K48-linked ubiquitination" 0.441275648159734
-450 0.391909281473796 2 36 "GO:0070972" "protein localization to endoplasmic reticulum" 0.704570232262665
287 0.655615589867826 2 24 "GO:0070979" "protein K11-linked ubiquitination" 0.859825770827056
227 0.574354380268701 2 61 "GO:0070988" "demethylation" 0.820252073432067
1159 0.0923362271224347 2 21 "GO:0070989" "oxidative demethylation" 0.358308086729313
109 0.904828741543649 -1 12 "GO:0070997" "obsolete neuron death" 0.963094769069259
478 0.63141865968401 3 10 "GO:0071025" "RNA surveillance" 0.84713560741558
272 0.685615605432004 3 22 "GO:0071071" "regulation of phospholipid biosynthetic process" 0.873011944183734
38 0.899470561842232 3 112 "GO:0071103;GO:0032508;GO:0032392" "DNA conformation change" 0.962246866700589
172 0.789068880730913 5 24 "GO:0071108" "protein K48-linked deubiquitination" 0.922080491804692
26 0.963324551183437 2 32 "GO:0071168" "protein localization to chromatin" 0.987091838398676
364 0.0311818304282406 3 360 "GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.201610432362117
568 0.0102484014271955 4 207 "GO:0071222;GO:0071219;GO:0071216" "cellular response to biotic stimulus" 0.111396944326812
1510 0.0971160931241426 3 12 "GO:0071223;GO:0070391" "response to lipoteichoic acid" 0.367459753175491
678 0.0507445798728758 3 83 "GO:0071230;GO:0071229" "cellular response to acid chemical" 0.263141184717612
1025 0.11163524977014 2 24 "GO:0071236" "cellular response to antibiotic" 0.394661427484927
-94 0.901797436612349 2 17 "GO:0071243" "cellular response to arsenic-containing substance" 0.962441710475568
919 9.3456840580665e-06 2 236 "GO:0071248;GO:0071241" "cellular response to inorganic substance" 0.000812898179390312
