"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
602 0.0586602047180498 2 24 "GO:0062013" "positive regulation of small molecule metabolic process" 0.322012109269996
-360 0.301058590002309 2 20 "GO:0062014" "negative regulation of small molecule metabolic process" 0.620891435060441
64 0.710289839455662 3 82 "GO:0065002;GO:0071806;GO:0044743" "protein transmembrane transport" 0.889599249257037
308 5.7177285501809e-05 2 450 "GO:0065003" "protein-containing complex assembly" 0.00661827079683439
214 0.172856168363388 3 100 "GO:0065004" "protein-DNA complex assembly" 0.506273025510393
290 0.000145275147058579 2 454 "GO:0065008" "regulation of biological quality" 0.0122295260160222
144 0.730159246607651 2 14 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 0.893167057276994
513 0.297165782519907 2 10 "GO:0070086" "ubiquitin-dependent endocytosis" 0.615779446498747
83 0.84827899082614 2 13 "GO:0070127" "tRNA aminoacylation for mitochondrial protein translation" 0.931497335054907
12 0.966762841803719 3 32 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.986542762770946
-484 0.281594118810391 3 12 "GO:0070193" "synaptonemal complex organization" 0.607823202840145
370 0.000264178968938238 -1 246 "GO:0070271" "obsolete protein complex biogenesis" 0.0174735518026292
486 0.300190625732516 -1 11 "GO:0070272;GO:0033615;GO:0043461" "obsolete proton-transporting ATP synthase complex biogenesis" 0.620483302295334
258 0.458409751506238 2 20 "GO:0070481" "nuclear-transcribed mRNA catabolic process, non-stop decay" 0.729359845180028
652 0.0133996708464322 2 35 "GO:0070646" "protein modification by small protein removal" 0.153186360540694
440 0.000298447075947444 2 169 "GO:0070647" "protein modification by small protein conjugation or removal" 0.0184241328218222
62 0.873055144305798 7 16 "GO:0070651" "nonfunctional rRNA decay" 0.950250292618408
628 0.202254834847017 7 10 "GO:0070682" "proteasome regulatory particle assembly" 0.541294731411381
299 0.0493119623630797 4 107 "GO:0070783;GO:0044182;GO:0030447" "filamentous growth" 0.295180835797631
413 0.274818789436812 4 17 "GO:0070784;GO:2000220" "regulation of growth of unicellular organism as a thread of attached cells" 0.606032402098742
541 0.130437680039345 -1 19 "GO:0070816" "obsolete phosphorylation of RNA polymerase II C-terminal domain" 0.454080044046742
273 0.0032619123841423 2 298 "GO:0070887" "cellular response to chemical stimulus" 0.0755132716928942
114 0.704375470665572 3 27 "GO:0071025;GO:0071027" "RNA surveillance" 0.885009071691072
-86 0.804155887185758 2 20 "GO:0071028" "nuclear mRNA surveillance" 0.911956946831311
-59 0.894816368632636 6 12 "GO:0071034;GO:0071043;GO:0071039" "CUT catabolic process" 0.959812942095541
-422 0.294197401244426 3 15 "GO:0071071" "regulation of phospholipid biosynthetic process" 0.613747197038124
281 0.111338163150468 3 79 "GO:0071103" "DNA conformation change" 0.412396556309334
382 0.126469214878032 2 39 "GO:0071174;GO:0031577" "spindle checkpoint signaling" 0.445121396855701
322 0.191718310909237 2 40 "GO:0071214;GO:0104004;GO:0071470" "cellular response to abiotic stimulus" 0.525259456909173
-106 0.81307697703463 5 12 "GO:0071267;GO:0043102;GO:0071265" "L-methionine biosynthetic process" 0.912617309980688
409 0.0019103324208244 2 143 "GO:0071310" "cellular response to organic substance" 0.0655173267290146
363 0.022879168094435 3 97 "GO:0071444;GO:0019236" "response to pheromone" 0.209763461935117
-569 0.187817386363702 2 13 "GO:0071459" "protein localization to chromosome, centromeric region" 0.521667674699669
576 0.151763703668652 3 15 "GO:0071495" "cellular response to endogenous stimulus" 0.487625551889306
144 0.212706512451546 3 189 "GO:0071852;GO:0071554" "cell wall organization or biogenesis" 0.553234251125224
190 0.415275293951155 5 45 "GO:0071897" "DNA biosynthetic process" 0.694563375481426
491 0.052326414189523 2 38 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.302839122121864
58 0.850854124944458 3 26 "GO:0072329" "monocarboxylic acid catabolic process" 0.931497335054907
88 0.673673286418723 5 56 "GO:0072330" "monocarboxylic acid biosynthetic process" 0.86401864712429
-148 0.655427602453748 2 22 "GO:0072348" "sulfur compound transport" 0.854825295594607
631 0.178569430495487 -1 11 "GO:0072364" "obsolete regulation of cellular ketone metabolic process by regulation of transcription from RNA polymerase II promoter" 0.506273025510393
-20 0.955028464164892 -1 20 "GO:0072503;GO:0072507" "obsolete cellular divalent inorganic cation homeostasis" 0.98249622946231
90 0.747779679968478 4 31 "GO:0072525" "pyridine-containing compound biosynthetic process" 0.898111522244891
319 0.176096154028913 3 44 "GO:0072527;GO:0072528" "pyrimidine-containing compound metabolic process" 0.506273025510393
-759 0.0513745050494739 2 16 "GO:0072593" "reactive oxygen species metabolic process" 0.302314072152958
444 0.366894693591421 4 10 "GO:0072595" "maintenance of protein localization in organelle" 0.662614952663321
724 0.0630740992446168 5 16 "GO:0072659;GO:1990778" "protein localization to cell periphery" 0.331979193327814
321 0.163164768414779 2 46 "GO:0080134;GO:0080135" "regulation of response to stress" 0.497008472210807
357 0.426698832902862 2 12 "GO:0090114" "COPII-coated vesicle budding" 0.704319285682799
235 0.135007321086712 4 100 "GO:0090150;GO:0072657" "establishment of protein localization to membrane" 0.464746391547566
384 0.413639513281177 5 11 "GO:0090293;GO:0071417;GO:1901699" "cellular response to organonitrogen compound" 0.694563375481426
187 0.0804581314538654 5 220 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.376250699371988
609 0.0324883329897284 3 30 "GO:0090329" "regulation of DNA-templated DNA replication" 0.242917371286282
165 0.095025986306741 3 261 "GO:0090407" "organophosphate biosynthetic process" 0.391084725866854
899 0.0553996366673797 -1 11 "GO:0097033" "obsolete mitochondrial respiratory chain complex III biogenesis" 0.31090947608481
508 0.0964778865033532 -1 26 "GO:0097034" "obsolete mitochondrial respiratory chain complex IV biogenesis" 0.394443967938181
391 0.143946288154837 6 34 "GO:0097064" "ncRNA export from nucleus" 0.480911410228353
333 0.498271227265868 2 10 "GO:0097305" "response to alcohol" 0.756392059751137
267 0.159538304057847 5 68 "GO:0098655;GO:0098662;GO:0098660" "inorganic ion transmembrane transport" 0.491432588393303
306 0.000406693067795267 3 344 "GO:0098763;GO:0000278" "mitotic cell cycle" 0.0221528106340245
15 0.930863964198501 2 82 "GO:0098771" "inorganic ion homeostasis" 0.973988735421257
-303 0.146316546368481 2 56 "GO:0098781" "ncRNA transcription" 0.482167693726738
421 0.160803535942949 2 27 "GO:0110053;GO:0032956;GO:1902903;GO:0032970" "regulation of supramolecular fiber organization" 0.491432588393303
448 0.265224133980384 6 15 "GO:0110156;GO:0110154" "methylguanosine-cap decapping" 0.602997204146622
-265 0.49563420410343 2 16 "GO:0140029;GO:0006904" "exocytic process" 0.7552520738152
192 0.207226435721437 6 107 "GO:0140694;GO:0070925" "organelle assembly" 0.546699941532908
707 0.101737763871423 2 13 "GO:1900180" "regulation of protein localization to nucleus" 0.399191395529397
-125 0.800051482903953 5 10 "GO:1901070" "guanosine-containing compound biosynthetic process" 0.911956946831311
214 0.005284009579662 2 449 "GO:1901135" "carbohydrate derivative metabolic process" 0.0961788121668459
174 0.0907094034639413 2 238 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.388874572257452
-298 0.328980547649732 3 26 "GO:1901264" "carbohydrate derivative transport" 0.632903407238754
231 0.00229488356567292 3 463 "GO:1901565" "organonitrogen compound catabolic process" 0.0656036799062688
85 0.461245494588442 2 187 "GO:1901605" "alpha-amino acid metabolic process" 0.732612912502397
296 0.214063174235512 3 43 "GO:1901606" "alpha-amino acid catabolic process" 0.553694132240458
12 0.920134139195964 2 163 "GO:1901607;GO:0008652" "amino acid biosynthetic process" 0.971544142412158
146 0.735839895516265 2 13 "GO:1901678" "iron coordination entity transport" 0.894519347633821
301 0.153811320237747 2 55 "GO:1901700" "response to oxygen-containing compound" 0.491135457035013
-30 0.910995608659262 3 34 "GO:1901701" "cellular response to oxygen-containing compound" 0.968521163741075
408 0.158706462867258 7 29 "GO:1901873" "regulation of post-translational protein modification" 0.491432588393303
-323 0.437779515999252 2 14 "GO:1901875" "positive regulation of post-translational protein modification" 0.708712992684104
529 0.000205897756987378 3 122 "GO:1901987" "regulation of cell cycle phase transition" 0.0146662556131009
437 0.220980081299681 2 19 "GO:1901992;GO:0045931;GO:1901989" "positive regulation of cell cycle phase transition" 0.554926773336344
180 0.309991047525361 2 78 "GO:1902531" "regulation of intracellular signal transduction" 0.627213451687004
411 0.170726889457842 2 27 "GO:1902532" "negative regulation of intracellular signal transduction" 0.506273025510393
616 0.0306081651402551 2 30 "GO:1902600" "proton transmembrane transport" 0.23424099933782
-251 0.316098452102963 4 39 "GO:1902652;GO:1902653;GO:0006696;GO:0008204;GO:0016129;GO:0097384;GO:0016128;GO:0044107;GO:0044108" "secondary alcohol metabolic process" 0.627213451687004
616 0.210958242117173 2 10 "GO:1902930" "regulation of alcohol biosynthetic process" 0.553234251125224
95 0.380073763558329 2 213 "GO:1903046" "meiotic cell cycle process" 0.671535309761313
158 0.0905736126298007 3 294 "GO:1903047" "mitotic cell cycle process" 0.388874572257452
737 0.034472747680002 2 20 "GO:1903320;GO:0031396" "regulation of protein modification by small protein conjugation or removal" 0.251928345065094
7 0.984163470411361 2 22 "GO:1903725" "regulation of phospholipid metabolic process" 0.990009406659403
-172 0.701942014337732 4 12 "GO:2000045;GO:1902806" "regulation of G1/S transition of mitotic cell cycle" 0.883149871299918
807 0.101330629976388 2 10 "GO:2000217" "regulation of invasive growth in response to glucose limitation" 0.399191395529397
48 0.818818535765961 2 55 "GO:2000241" "regulation of reproductive process" 0.915731840723768
-369 0.454069493986358 3 10 "GO:2000243" "positive regulation of reproductive process" 0.725639395948943
607 0.0471147249821281 -1 26 "GO:2000602" "obsolete regulation of interphase of mitotic cell cycle" 0.288928710817554
477 0.235183309395104 -1 15 "GO:2001020" "obsolete regulation of response to DNA damage stimulus" 0.576136890211287
312 0.200142115218432 4 41 "GO:2001251" "negative regulation of chromosome organization" 0.540325360618857
-134 0.715208546626538 3 18 "GO:2001252" "positive regulation of chromosome organization" 0.889772612906572
