"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1012 4.16556589216606e-08 5 447 "GO:0050767;GO:0051960" "regulation of nervous system development" 8.54982399367084e-07
1053 0.00737068940035466 3 96 "GO:0050768;GO:0051961" "negative regulation of nervous system development" 0.0259713991317218
1276 0.000101609608007055 2 138 "GO:0050769;GO:0051962" "positive regulation of nervous system development" 0.000788855680130422
511 0.190918640718033 3 97 "GO:0050770" "regulation of axonogenesis" 0.302594988473948
114 0.847391545400338 3 42 "GO:0050771" "negative regulation of axonogenesis" 0.898557906068683
1034 0.0848124166507896 3 41 "GO:0050772" "positive regulation of axonogenesis" 0.169109882380809
1489 0.00165763000923977 3 66 "GO:0050773" "regulation of dendrite development" 0.00786655628662342
999 0.367421568217083 4 12 "GO:0050775" "positive regulation of dendrite morphogenesis" 0.489299444454542
1211 2.17684392416273e-13 3 564 "GO:0050776" "regulation of immune response" 1.13472308681752e-11
1636 0.000231010655876583 2 75 "GO:0050777" "negative regulation of immune response" 0.00155140898547791
818 0.0217155957249436 2 117 "GO:0050792" "regulation of viral process" 0.0611612490229115
1141 0.000535488418137867 2 137 "GO:0050795;GO:0050920" "regulation of behavior" 0.00311798575383822
686 0.297858045860471 3 34 "GO:0050805;GO:0051970" "negative regulation of transmission of nerve impulse" 0.41963355753144
1111 0.0189550682626329 2 66 "GO:0050807;GO:0050803" "regulation of synapse organization" 0.054796165646555
1023 0.00163912340332232 2 141 "GO:0050808" "synapse organization" 0.00782395531469549
2314 6.47834130598183e-05 4 44 "GO:0050810" "regulation of steroid biosynthetic process" 0.0005483214651764
1441 0.00217183061070018 3 67 "GO:0050818;GO:0030193;GO:1900046" "regulation of coagulation" 0.00975858207525945
769 0.149315630371817 2 52 "GO:0050819;GO:1903035;GO:0030195;GO:0061045;GO:1900047" "negative regulation of response to wounding" 0.252109269995397
1111 0.0172226023536801 4 68 "GO:0050821" "protein stabilization" 0.0512310019288817
1719 0.04524637291717 4 20 "GO:0050829" "defense response to Gram-negative bacterium" 0.107134721717336
956 0.146874947667186 2 34 "GO:0050830" "defense response to Gram-positive bacterium" 0.249527846942079
1282 0.126125362070718 4 21 "GO:0050832" "defense response to fungus" 0.225473973347979
1786 0.00595538831946488 2 35 "GO:0050848" "regulation of calcium-mediated signaling" 0.0218032276935593
1792 0.0222400567581671 3 24 "GO:0050850" "positive regulation of calcium-mediated signaling" 0.0623709192090698
1679 1.36306417724194e-06 6 123 "GO:0050851;GO:0050852" "antigen receptor-mediated signaling pathway" 1.84971188349691e-05
1243 0.076429981655198 2 30 "GO:0050853" "B cell receptor signaling pathway" 0.155898173761286
1326 0.0783196665587606 2 26 "GO:0050854;GO:0050856" "regulation of antigen receptor-mediated signaling pathway" 0.159078247808506
2492 0.0312748758148684 2 11 "GO:0050857" "positive regulation of antigen receptor-mediated signaling pathway" 0.0803651738466571
970 0.401936753908385 3 11 "GO:0050858;GO:0050860" "negative regulation of antigen receptor-mediated signaling pathway" 0.526147983327311
1159 0.00609093500008184 5 83 "GO:0050864" "regulation of B cell activation" 0.022222469992428
915 0.0451504595588415 3 71 "GO:0050868;GO:1903038" "negative regulation of leukocyte cell-cell adhesion" 0.107057118549629
730 0.332508902217714 2 26 "GO:0050869" "negative regulation of B cell activation" 0.453471443057713
1620 4.7884948616056e-09 3 195 "GO:0050870;GO:1903039;GO:0022409" "positive regulation of cell-cell adhesion" 1.15628067099359e-07
1481 0.00427978260786601 3 55 "GO:0050871" "positive regulation of B cell activation" 0.0167319120050381
1836 0.112596645313482 5 11 "GO:0050872" "white fat cell differentiation" 0.207734484949143
-877 0.218954720570686 2 29 "GO:0050873" "brown fat cell differentiation" 0.331670015609489
374 0.000975868373799314 3 1264 "GO:0050877" "nervous system process" 0.00513582009544383
852 9.54851836871991e-09 2 705 "GO:0050878;GO:0007596;GO:0007599;GO:0050817;GO:0042060" "wound healing" 2.25592333258102e-07
611 0.391822058103316 2 29 "GO:0050879;GO:0050881" "multicellular organismal movement" 0.515728913351218
597 0.606086129748124 3 11 "GO:0050884" "neuromuscular process controlling posture" 0.70976351155355
647 0.248352592187794 5 47 "GO:0050885" "neuromuscular process controlling balance" 0.364102639618177
789 0.111903760783867 3 60 "GO:0050886" "endocrine process" 0.206942135806591
179 0.83092462991239 2 21 "GO:0050892" "intestinal absorption" 0.886247640348259
1170 1.24268684277557e-06 3 258 "GO:0050900" "leukocyte migration" 1.71469898809873e-05
750 0.0471486762223916 2 104 "GO:0050905" "neuromuscular process" 0.110062705275364
-64 0.871394200685662 2 94 "GO:0050906" "detection of stimulus involved in sensory perception" 0.916609990760403
-441 0.369949762604656 2 61 "GO:0050907" "detection of chemical stimulus involved in sensory perception" 0.492267026091447
293 0.643122695710409 3 37 "GO:0050909" "sensory perception of taste" 0.742099414164787
203 0.848460255193915 4 13 "GO:0050910" "detection of mechanical stimulus involved in sensory perception of sound" 0.899400735331445
-1242 0.0492357932667669 2 37 "GO:0050911" "detection of chemical stimulus involved in sensory perception of smell" 0.113706290497934
1098 0.179674622966253 3 22 "GO:0050912" "detection of chemical stimulus involved in sensory perception of taste" 0.288251813298083
-562 0.627281421756046 7 11 "GO:0050913" "sensory perception of bitter taste" 0.727655312273704
1171 0.0540042107442291 4 40 "GO:0050918" "positive chemotaxis" 0.121639113912242
2638 0.0172935716008642 2 12 "GO:0050919" "negative chemotaxis" 0.0513244022386587
1015 0.215105972691559 4 22 "GO:0050922" "negative regulation of chemotaxis" 0.328104047523957
1679 0.0321562960569924 4 24 "GO:0050926;GO:0050927" "regulation of positive chemotaxis" 0.0819486851970212
201 0.839699333486293 2 15 "GO:0050930" "induction of positive chemotaxis" 0.894734786232637
1543 0.132574504507278 5 14 "GO:0050951;GO:0062149" "detection of stimulus involved in sensory perception of pain" 0.23400714457626
-170 0.843328880346262 2 20 "GO:0050974" "detection of mechanical stimulus involved in sensory perception" 0.89685623155995
-37 0.96007334974638 2 27 "GO:0050982" "detection of mechanical stimulus" 0.97251106741737
1585 0.00750007173168291 2 42 "GO:0050994" "regulation of lipid catabolic process" 0.0263707018916988
2818 0.00184808419050058 2 18 "GO:0050995" "negative regulation of lipid catabolic process" 0.00863953421817161
1218 0.166721364388042 2 19 "GO:0050996" "positive regulation of lipid catabolic process" 0.273756480325165
2037 0.0556827937809436 7 13 "GO:0051000" "positive regulation of nitric-oxide synthase activity" 0.123974437136691
236 0.745313835079347 2 28 "GO:0051004" "regulation of lipoprotein lipase activity" 0.822186231379227
1230 0.00379628622856198 2 82 "GO:0051017;GO:0061572" "actin filament bundle assembly" 0.0153345682344373
485 0.179167092718496 2 114 "GO:0051028" "mRNA transport" 0.288030799088315
716 0.441665024145747 2 17 "GO:0051043;GO:0051044" "regulation of membrane protein ectodomain proteolysis" 0.564027136482566
967 1.61184617748761e-07 4 447 "GO:0051046;GO:1903530" "regulation of secretion" 2.81558662067517e-06
781 0.0224202698470696 2 127 "GO:0051048;GO:1903531" "negative regulation of secretion" 0.0627607309008749
987 3.9500769262076e-15 3 1009 "GO:0051049" "regulation of transport" 2.97288588593428e-13
1136 8.21154592336693e-11 2 500 "GO:0051050" "positive regulation of transport" 2.72391078912495e-09
867 0.000148501098062943 2 288 "GO:0051051" "negative regulation of transport" 0.0010789327567228
981 0.000206548470657208 3 214 "GO:0051052" "regulation of DNA metabolic process" 0.00141994231699181
315 0.496224214075769 2 69 "GO:0051053" "negative regulation of DNA metabolic process" 0.613785430894473
1675 8.3116372102547e-06 3 105 "GO:0051054" "positive regulation of DNA metabolic process" 9.71367138735816e-05
1909 0.00429781432941138 3 33 "GO:0051055" "negative regulation of lipid biosynthetic process" 0.0167589353183849
1665 0.150200475781141 4 11 "GO:0051085" "chaperone cofactor-dependent protein refolding" 0.252673353139877
1241 1.94733215305156e-09 5 354 "GO:0051090" "regulation of DNA-binding transcription factor activity" 4.95739441133436e-08
1438 5.08599222696668e-07 2 182 "GO:0051091" "positive regulation of DNA-binding transcription factor activity" 7.87848984592386e-06
1749 3.66231736966279e-06 2 104 "GO:0051092" "positive regulation of NF-kappaB transcription factor activity" 4.66164738060954e-05
1367 5.29546924426541e-21 2 737 "GO:0051094" "positive regulation of developmental process" 1.44919341651397e-18
982 0.0006706315134082 3 179 "GO:0051098" "regulation of binding" 0.00374549981298049
833 0.0559058331761724 2 78 "GO:0051099" "positive regulation of binding" 0.124302475389675
576 0.194773246629891 2 75 "GO:0051100" "negative regulation of binding" 0.307369217651399
284 0.545510035619806 4 67 "GO:0051101" "regulation of DNA binding" 0.657452872889767
927 1.91058482357123e-16 3 1283 "GO:0051128" "regulation of cellular component organization" 1.96073767518997e-14
1026 8.21213094109386e-07 2 349 "GO:0051129" "negative regulation of cellular component organization" 1.1880457273371e-05
906 2.18261111933386e-07 5 501 "GO:0051130" "positive regulation of cellular component organization" 3.65698720198592e-06
-1005 0.345027149598352 3 13 "GO:0051131" "chaperone-mediated protein complex assembly" 0.467333621400807
1404 0.0153982002892287 2 44 "GO:0051145" "smooth muscle cell differentiation" 0.0468653287764848
1412 6.146589378889e-08 2 220 "GO:0051146" "striated muscle cell differentiation" 1.23081704391899e-06
1052 0.0041704560551655 2 110 "GO:0051147" "regulation of muscle cell differentiation" 0.0164021289642677
1377 0.0366240549161008 5 34 "GO:0051148" "negative regulation of muscle cell differentiation" 0.0905673165244541
873 0.0738419710971549 3 62 "GO:0051149" "positive regulation of muscle cell differentiation" 0.152609838315328
1524 0.10168209064463 4 17 "GO:0051150" "regulation of smooth muscle cell differentiation" 0.193131281478869
774 0.0901726864796204 4 71 "GO:0051153" "regulation of striated muscle cell differentiation" 0.177321618203038
2847 0.00407415668867707 2 15 "GO:0051154" "negative regulation of striated muscle cell differentiation" 0.0161199163441151
-405 0.590899958778794 2 26 "GO:0051155" "positive regulation of striated muscle cell differentiation" 0.696844269098318
16 0.984759953552786 2 20 "GO:0051156" "glucose 6-phosphate metabolic process" 0.99018728948786
995 0.00452539941874998 4 121 "GO:0051168" "nuclear export" 0.0174021214182376
1010 1.19148083538429e-05 4 283 "GO:0051170;GO:0006606;GO:0034504;GO:0017038" "protein localization to nucleus" 0.000129994121707708
-754 0.379938994773162 4 20 "GO:0051180" "vitamin transport" 0.5031127656593
-1140 0.184141916747153 -1 20 "GO:0051181" "obsolete cofactor transport" 0.293982525327006
-575 0.58896106940302 -1 13 "GO:0051187" "obsolete cofactor catabolic process" 0.696488351429427
442 0.184581547605453 -1 134 "GO:0051188;GO:0009108" "obsolete cofactor biosynthetic process" 0.294541206188682
440 0.646998652032103 4 16 "GO:0051204;GO:0090151" "protein insertion into mitochondrial membrane" 0.744218414456542
467 0.543582088352623 5 25 "GO:0051205" "protein insertion into membrane" 0.655572375376428
1616 0.00478039229513717 2 45 "GO:0051208;GO:0051238" "sequestering of metal ion" 0.0181699170106834
1215 0.00921264178289219 6 68 "GO:0051209;GO:0051283;GO:0051282" "regulation of sequestering of calcium ion" 0.0311258391101008
1127 1.24741877382704e-05 4 225 "GO:0051222;GO:1904951;GO:1903829" "positive regulation of protein localization" 0.000135198787235908
1080 0.00123294378932859 6 133 "GO:0051224;GO:1904950;GO:1903828" "negative regulation of protein localization" 0.00621010338060596
959 0.10591663056739 3 42 "GO:0051225" "spindle assembly" 0.198873764884682
1078 3.61007036213692e-05 2 220 "GO:0051235" "maintenance of location" 0.000329318640812712
1404 3.8067590729238e-27 4 935 "GO:0051240" "positive regulation of multicellular organismal process" 5.56839223609519e-24
1133 1.21174523590234e-13 2 664 "GO:0051241" "negative regulation of multicellular organismal process" 6.86098509431601e-12
1207 2.06464825818017e-21 2 985 "GO:0051247" "positive regulation of protein metabolic process" 6.78030487986368e-19
768 6.53033345304364e-07 4 650 "GO:0051248" "negative regulation of protein metabolic process" 9.70389821710195e-06
786 0.0107327360025933 3 157 "GO:0051258" "protein polymerization" 0.0352463050325164
610 0.00386579535050566 3 339 "GO:0051259" "protein complex oligomerization" 0.0155009425287675
634 0.0148571673999188 4 221 "GO:0051260" "protein homooligomerization" 0.0455564311310302
1114 0.0121717426134434 2 75 "GO:0051261;GO:0043244" "regulation of protein-containing complex disassembly" 0.0391115486717692
860 0.0442284570645255 2 81 "GO:0051262" "protein tetramerization" 0.105318795512034
328 0.0243721459666866 2 733 "GO:0051276" "chromosome organization" 0.0666984394621657
1264 0.0273880669705457 2 45 "GO:0051279" "regulation of release of sequestered calcium ion into cytosol" 0.0731239121392456
1166 0.163928491171424 2 21 "GO:0051281" "positive regulation of release of sequestered calcium ion into cytosol" 0.269845195492209
976 0.0699114156587642 2 51 "GO:0051289" "protein homotetramerization" 0.147021449289902
684 0.158286517781457 4 63 "GO:0051291" "protein heterooligomerization" 0.262797231746362
-377 0.590785329887204 2 30 "GO:0051298" "centrosome duplication" 0.696844269098318
589 0.00109340374977755 2 469 "GO:0051301" "cell division" 0.00566362447045658
1486 0.000318573937657403 3 87 "GO:0051302" "regulation of cell division" 0.00202751320012967
-304 0.783995106199528 2 12 "GO:0051304" "chromosome separation" 0.852091288430458
-353 0.77147589641552 2 10 "GO:0051323" "metaphase" 0.843384435362373
761 1.12882549857155e-07 2 759 "GO:0051336" "regulation of hydrolase activity" 2.04810107033645e-06
1628 2.37071412734005e-05 2 100 "GO:0051340;GO:0051438" "regulation of ligase activity" 0.00022815681056501
1446 0.00208936811324666 2 67 "GO:0051341" "regulation of oxidoreductase activity" 0.00950344166745434
969 1.39636025264077e-07 5 450 "GO:0051345" "positive regulation of hydrolase activity" 2.47872814576881e-06
592 0.0173717843620528 5 242 "GO:0051346" "negative regulation of hydrolase activity" 0.0514882128564814
907 0.000267077632019472 2 242 "GO:0051348" "negative regulation of transferase activity" 0.00174717717839033
1462 0.00126086694290068 5 72 "GO:0051352;GO:0051436;GO:0051444" "negative regulation of ligase activity" 0.00632097829468821
2044 0.00260681809581022 2 32 "GO:0051353" "positive regulation of oxidoreductase activity" 0.011234633368295
1125 0.179318649998312 2 21 "GO:0051354" "negative regulation of oxidoreductase activity" 0.288030799088315
849 0.42518475637355 2 13 "GO:0051383;GO:0051382" "kinetochore organization" 0.548862712236926
1405 0.0935777896953758 6 21 "GO:0051385;GO:0051412" "response to mineralocorticoid" 0.182379502290572
1400 1.049530182931e-07 6 216 "GO:0051403;GO:0031098" "stress-activated protein kinase signaling cascade" 1.93632422513787e-06
-1268 0.2960307150176 2 10 "GO:0051409" "response to nitrosative stress" 0.417596592834106
852 0.333516289689571 5 19 "GO:0051457" "maintenance of protein location in nucleus" 0.45446784039027
809 0.465168609661426 3 12 "GO:0051481" "negative regulation of cytosolic calcium ion concentration" 0.587468376663098
761 0.474693643223187 -1 13 "GO:0051482" "obsolete positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway" 0.595679757105444
1183 0.0864329399841609 2 31 "GO:0051489" "regulation of filopodium assembly" 0.17161171397097
732 0.371562552930367 2 22 "GO:0051491" "positive regulation of filopodium assembly" 0.493812797985967
934 7.07019317736384e-05 3 272 "GO:0051493" "regulation of cytoskeleton organization" 0.000587810490999059
378 0.316941631115582 2 104 "GO:0051495;GO:1902905" "positive regulation of cytoskeleton organization" 0.438530387954979
1342 0.225751983357749 5 12 "GO:0051567;GO:0061647" "histone H3-K9 modification" 0.340233828979737
416 0.559409618914726 2 29 "GO:0051568" "histone H3-K4 methylation" 0.669253620588692
1414 0.140581509219633 3 16 "GO:0051569" "regulation of histone H3-K4 methylation" 0.243185326651681
106 0.930647345752222 3 10 "GO:0051590" "positive regulation of neurotransmitter transport" 0.954980191477415
1400 0.00480547939408475 2 60 "GO:0051591" "response to cAMP" 0.0182441552949992
1050 0.0134641028409683 2 82 "GO:0051592" "response to calcium ion" 0.0420305263590684
249 0.746076421897106 2 25 "GO:0051602" "response to electrical stimulus" 0.822186231379227
199 0.455148595408068 2 211 "GO:0051606" "detection of stimulus" 0.577650492042006
882 0.00170468782765941 5 189 "GO:0051607;GO:0140546" "defense response to virus" 0.00803184336590173
1103 1.50020001040775e-06 2 286 "GO:0051640;GO:0051656" "organelle localization" 2.02743079595846e-05
2027 0.0673753396076209 3 12 "GO:0051642;GO:0061842" "centrosome localization" 0.143210754220988
1736 0.0211903219728907 2 26 "GO:0051646" "mitochondrion localization" 0.0601981119022258
537 0.542220512922148 2 19 "GO:0051647" "nucleus localization" 0.65465153104277
817 0.0116017983923345 3 142 "GO:0051648;GO:0051650" "vesicle localization" 0.0375742661937145
1004 0.000962853553968833 2 161 "GO:0051651" "maintenance of location in cell" 0.00508361908558464
1751 0.0254758963666648 2 24 "GO:0051653;GO:0051293" "spindle localization" 0.0689718414411601
1793 0.00827952571235684 3 32 "GO:0051702;GO:0051851" "biological process involved in interaction with symbiont" 0.0284711648579894
758 5.22577187898198e-12 -1 1358 "GO:0051704" "obsolete multi-organism process" 2.25808353297063e-10
1690 0.00100158622561721 -1 56 "GO:0051705" "obsolete multi-organism behavior" 0.00524594763146239
778 2.49996548267087e-09 3 929 "GO:0051707;GO:0043207;GO:0009607" "response to biotic stimulus" 6.2670890420543e-08
1078 5.53530583690334e-14 3 760 "GO:0051726" "regulation of cell cycle" 3.3662859941464e-12
63 0.951065962759528 4 14 "GO:0051767;GO:0051769" "regulation of nitric-oxide synthase biosynthetic process" 0.967265599783924
1260 0.299089963185813 2 10 "GO:0051770" "positive regulation of nitric-oxide synthase biosynthetic process" 0.420827523180039
1650 0.000888373836651788 3 60 "GO:0051781" "positive regulation of cell division" 0.00475924906943633
2129 0.000388845131997151 3 41 "GO:0051785;GO:0045840" "positive regulation of nuclear division" 0.0024048350536321
1372 0.0166318933790951 -1 45 "GO:0051817" "obsolete modulation of process of other organism involved in symbiotic interaction" 0.0497895513736995
-666 0.319523284993542 9 33 "GO:0051865" "protein autoubiquitination" 0.440703262460643
476 0.512341271483855 4 28 "GO:0051881" "regulation of mitochondrial membrane potential" 0.627107243963093
-334 0.772937075931213 2 11 "GO:0051882;GO:0051900" "mitochondrial depolarization" 0.843909104129019
2060 0.00622657367004159 5 26 "GO:0051893;GO:0090109;GO:0150116" "regulation of cell-substrate junction assembly" 0.0226195441730272
1374 0.235009031073634 2 11 "GO:0051894;GO:0150117" "positive regulation of focal adhesion assembly" 0.349691734501955
1944 4.01348561894977e-05 2 66 "GO:0051897" "positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.000360117124935274
2438 0.00361906124049253 2 21 "GO:0051898" "negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.0147982922014753
762 0.0728937196279473 4 82 "GO:0051899" "membrane depolarization" 0.151221083549071
1484 0.147970959307278 4 14 "GO:0051917" "regulation of fibrinolysis" 0.250741295338029
1805 0.136987705564301 5 10 "GO:0051918" "negative regulation of fibrinolysis" 0.239011970394736
140 0.891810436967599 2 14 "GO:0051923" "sulfation" 0.929452705490827
1236 0.000256155473615475 7 130 "GO:0051924" "regulation of calcium ion transport" 0.00169258465865839
722 0.311260775364209 2 29 "GO:0051926" "negative regulation of calcium ion transport" 0.432211579829202
1655 0.000428899190370513 2 67 "GO:0051928" "positive regulation of calcium ion transport" 0.00257496332939079
318 0.725266549839727 5 18 "GO:0051930;GO:0051931" "regulation of sensory perception" 0.806396096312879
1264 0.114413860586419 2 23 "GO:0051953" "negative regulation of amine transport" 0.210260278772132
-89 0.917103845711011 5 20 "GO:0051954" "positive regulation of amine transport" 0.945907358453191
351 0.698147089100692 2 18 "GO:0051955" "regulation of amino acid transport" 0.785445371910474
1407 0.0414324875776143 3 31 "GO:0051963" "regulation of synapse assembly" 0.100268451882745
335 0.703607436539189 3 19 "GO:0051965" "positive regulation of synapse assembly" 0.789949693576618
261 0.709854777383984 4 30 "GO:0051966" "regulation of synaptic transmission, glutamatergic" 0.79319861101014
-631 0.511143627792098 2 16 "GO:0051968" "positive regulation of synaptic transmission, glutamatergic" 0.626575466095278
2460 0.0335588264113667 3 11 "GO:0051972" "regulation of telomerase activity" 0.0847270392086501
1914 4.63134292310082e-05 2 67 "GO:0051983" "regulation of chromosome segregation" 0.00040885296127589
989 4.14749895163053e-05 2 258 "GO:0052548;GO:0052547" "regulation of peptidase activity" 0.000370119199922681
1434 2.61579235403494e-06 3 160 "GO:0055001;GO:0055002" "muscle cell development" 3.4499044540766e-05
766 0.439749622497688 4 15 "GO:0055003" "cardiac myofibril assembly" 0.562578013355048
1305 0.0317015329023912 3 40 "GO:0055006;GO:0055013" "cardiac cell development" 0.0812073588544873
1361 0.00353140160170767 2 68 "GO:0055007" "cardiac muscle cell differentiation" 0.0145145467584581
2034 1.12443027439894e-05 5 69 "GO:0055008;GO:0060415;GO:0048644" "muscle organ morphogenesis" 0.00012475098044345
1799 0.00149918852858432 2 46 "GO:0055010;GO:0003229" "ventricular cardiac muscle tissue development" 0.00722956700127887
1814 0.0346206569671199 2 20 "GO:0055012" "ventricular cardiac muscle cell differentiation" 0.0867855421627683
2092 0.0493717490201555 2 13 "GO:0055015" "ventricular cardiac muscle cell development" 0.113780227215572
1646 0.00610379587725879 2 41 "GO:0055024" "regulation of cardiac muscle tissue development" 0.0222226892027914
-352 0.750825876481924 3 12 "GO:0055057" "neuroblast division" 0.826588058453449
1859 0.125695738851429 4 10 "GO:0055062" "phosphate ion homeostasis" 0.224950848167898
1684 0.000123359243077149 -1 77 "GO:0055067" "obsolete monovalent inorganic cation homeostasis" 0.000918620757971332
1306 0.20309897083816 2 14 "GO:0055070;GO:0006878" "copper ion homeostasis" 0.315504739939696
2201 0.00141964666331691 2 31 "GO:0055078" "sodium ion homeostasis" 0.00690684391456701
2092 0.00760491583231437 4 24 "GO:0055081" "monoatomic anion homeostasis" 0.0266822046937184
569 6.43928543842814e-05 3 770 "GO:0055085" "transmembrane transport" 0.000546424118341034
725 0.0756885689857746 3 89 "GO:0055088" "lipid homeostasis" 0.155156841791064
1329 0.0969618771493031 4 23 "GO:0055090;GO:0070328" "acylglycerol homeostasis" 0.18664877172234
541 0.00226270410092728 -1 486 "GO:0055114" "obsolete oxidation-reduction process" 0.0100415138749259
1357 0.202608664496798 3 13 "GO:0060004" "reflex" 0.315472635149059
102 0.920968601198128 2 14 "GO:0060008" "Sertoli cell differentiation" 0.949043174806175
1495 0.00124089042357942 2 69 "GO:0060021" "roof of mouth development" 0.00624055765855255
852 0.320838762676587 3 20 "GO:0060026" "convergent extension" 0.442065944381482
693 0.567974882096432 2 10 "GO:0060033" "anatomical structure regression" 0.677034305918215
1782 0.0634214220372398 2 16 "GO:0060037" "pharyngeal system development" 0.136217102662064
3113 0.00118045262094647 4 16 "GO:0060039" "pericardium development" 0.00601957516644132
1330 0.000588688534792266 2 99 "GO:0060041" "retina development in camera-type eye" 0.0033798131962549
1415 0.0251072143073216 2 37 "GO:0060042" "retina morphogenesis in camera-type eye" 0.0683115921998709
608 0.216828780474463 4 61 "GO:0060048" "cardiac muscle contraction" 0.329965576959285
36 0.976549623869765 3 10 "GO:0060049" "regulation of protein glycosylation" 0.98404079925999
1337 0.209299273155334 2 13 "GO:0060055" "angiogenesis involved in wound healing" 0.322661470659345
3064 0.00400062692271571 3 13 "GO:0060065" "uterus development" 0.0158864072723076
1754 0.129611569237089 5 11 "GO:0060068" "vagina development" 0.229953751147812
1546 5.29736301609921e-08 2 185 "GO:0060070" "canonical Wnt signaling pathway" 1.07386050276974e-06
2363 0.0011318533058602 3 28 "GO:0060071;GO:0090175" "Wnt signaling pathway, planar cell polarity pathway" 0.00582602861511739
1088 0.326058220095587 2 12 "GO:0060074" "synapse maturation" 0.446156331164128
898 0.121081731596089 4 44 "GO:0060078;GO:0060079" "regulation of postsynaptic membrane potential" 0.219063847410946
-503 0.600335170272439 3 16 "GO:0060081" "membrane hyperpolarization" 0.703856015414027
1099 0.32137096552089 2 12 "GO:0060117" "auditory receptor cell development" 0.442322820943253
2140 0.00634280001105554 4 24 "GO:0060119" "inner ear receptor cell development" 0.0229908998193227
1708 0.108691472745657 3 13 "GO:0060122" "inner ear receptor cell stereocilium organization" 0.202651287529133
1423 0.218958767917592 3 11 "GO:0060123" "regulation of growth hormone secretion" 0.331670015609489
1312 0.236542593090842 5 12 "GO:0060134" "prepulse inhibition" 0.351019374473712
1628 0.00448449140942784 2 45 "GO:0060135" "maternal process involved in female pregnancy" 0.0172852931790622
1720 0.156405776062953 3 10 "GO:0060174" "limb bud formation" 0.260626501545359
798 0.0321986553065165 2 107 "GO:0060191" "regulation of lipase activity" 0.0819692899431009
1145 0.32245178690231 2 11 "GO:0060192" "negative regulation of lipase activity" 0.443077664237933
895 0.0292643772895826 2 88 "GO:0060193;GO:0010518;GO:0010517" "positive regulation of lipase activity" 0.0766992937102867
-44 0.959768460538216 2 19 "GO:0060216" "definitive hemopoiesis" 0.972502198212743
514 0.671971699072598 5 10 "GO:0060218" "hematopoietic stem cell differentiation" 0.76676687274302
1068 0.335225465480297 2 12 "GO:0060219" "camera-type eye photoreceptor cell differentiation" 0.456228938515249
1671 0.0330485961320165 5 24 "GO:0060231;GO:0072077;GO:0072087" "renal vesicle development" 0.0837435105690912
966 0.000496742855848643 2 194 "GO:0060249" "anatomical structure homeostasis" 0.00292348304409847
-808 0.399770154471968 2 16 "GO:0060260;GO:2000142" "regulation of DNA-templated transcription initiation" 0.523880761087767
-280 0.450081554274722 3 108 "GO:0060271;GO:0044782" "cilium organization" 0.57311664375269
1562 0.103575155218054 3 16 "GO:0060272;GO:0072498" "embryonic skeletal joint development" 0.196046576216766
1052 1.74463928910129e-12 4 698 "GO:0060284" "regulation of cell development" 7.84848688412142e-11
1185 0.147823949365192 2 22 "GO:0060291" "long-term synaptic potentiation" 0.250621502176195
2292 0.0476368456110853 2 11 "GO:0060292" "long-term synaptic depression" 0.110871297651881
-314 0.777119886915984 3 12 "GO:0060306;GO:0099623;GO:0086009;GO:0086011;GO:0086013;GO:0099622" "membrane repolarization" 0.847016829947591
910 0.301660890456561 5 19 "GO:0060314" "regulation of ryanodine-sensitive calcium-release channel activity" 0.423175721597329
1285 0.210467472401803 3 14 "GO:0060315;GO:0051280;GO:2001258;GO:0051284" "negative regulation of cation channel activity" 0.323583885471686
1098 0.224840796269333 6 18 "GO:0060317" "cardiac epithelial to mesenchymal transition" 0.339016150114091
2343 1.63223080567104e-05 2 50 "GO:0060322" "head development" 0.000170166538597578
2309 0.000119082463626521 3 41 "GO:0060323;GO:0060324;GO:0060325" "face development" 0.000892846599428071
677 0.377766855542369 3 25 "GO:0060330;GO:0060334" "regulation of response to type II interferon" 0.500640174980282
1130 0.00466574051370832 4 93 "GO:0060333;GO:0071346" "cellular response to type II interferon" 0.0178581490058486
1515 0.0214875645551811 3 34 "GO:0060338" "regulation of type I interferon-mediated signaling pathway" 0.060727333906381
989 1.87456551187387e-11 2 717 "GO:0060341" "regulation of cellular localization" 7.15822458255092e-10
1078 0.16898474655704 3 24 "GO:0060343" "trabecula formation" 0.276367483911016
2060 0.0446723150480211 2 14 "GO:0060347" "heart trabecula formation" 0.106230182923752
1052 0.00710551376783464 4 97 "GO:0060348" "bone development" 0.0252264942849394
861 0.0630378499578233 2 69 "GO:0060349" "bone morphogenesis" 0.135806884783199
707 0.222230594538828 3 44 "GO:0060350" "endochondral bone morphogenesis" 0.335542654007132
1417 0.0835587741026204 2 22 "GO:0060351" "cartilage development involved in endochondral bone morphogenesis" 0.166940575179767
1086 0.0457583989033779 2 50 "GO:0060359" "response to ammonium ion" 0.108030612508047
1224 0.290383318977084 4 11 "GO:0060363;GO:0097094" "craniofacial suture morphogenesis" 0.411397247420511
938 0.417792362979803 2 11 "GO:0060379" "cardiac muscle cell myoblast differentiation" 0.54123476135135
-1130 0.270728252925155 2 14 "GO:0060384" "innervation" 0.389260762962438
